name,homepage
Rüdiger L. Urbanke,https://people.epfl.ch/rudiger.urbanke
S. A. Puzynina,http://www.ens-lyon.fr/recherche/bravo-a-svetlana-puzynina-prix-lavrentiev-2016-307632.kjsp
S. C. Mukhopadhyay , http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=265530
S. Dov Gordon,http://cs.gmu.edu/~gordon/
S. J. Wright , http://monash.edu/research/explore/en/persons/steven-wright(40be3258-c026-4e34-a74d-08837c38344b).html
S. M. Rezaul Hasan , http://www.massey.ac.nz/~smhasan/
S. M. Shahriar Nirjon,http://cs.unc.edu/~nirjon/
S. Manoharan , https://unidirectory.auckland.ac.nz/profile/s-manoharan
S. Muthu Muthukrishnan,http://www.cs.rutgers.edu/~muthu/
S. Muthukrishnan,http://www.cs.rutgers.edu/~muthu/
S. Q. Zheng,http://www.utdallas.edu/~sizheng/
S. Rao Kosaraju,https://en.wikipedia.org/wiki/S._Rao_Kosaraju
S. V. N. Vishwanathan,https://www.soe.ucsc.edu/people/vishy
S. Venkatesan,https://www.utdallas.edu/~venky/
Saad Biaz,http://www.eng.auburn.edu/users/sbiaz/
Saad Mneimneh,http://www.cs.hunter.cuny.edu/~saad/
Sabarish V. Babu,https://scholar.google.com/citations?user=72RvQTgAAAAJ
Sabine Süsstrunk,http://ivrl.epfl.ch/people/susstrunk
Sachin Katti,http://stanford.edu/~skatti/
Sachin Rajsekhar Katti,http://stanford.edu/~skatti/
Sadie Creese,http://www.cs.ox.ac.uk/sadie.creese/
Saeed Lotfifard,http://eecs.wsu.edu/~lotfi/
Saeid Mehrkanoon , http://www.google.com/search?q=Saeid%20Mehrkanoon%20University%20of%20Queensland&btnI
Sahar Al Seesi,http://dna.engr.uconn.edu/?page_id=199
Sakire Arslan Ay,https://school.eecs.wsu.edu/people/faculty/sakire-arslan-ay/
Salil Kanhere , http://www.cse.unsw.edu.au/~salilk/
Salil P. Vadhan,http://www.eecs.harvard.edu/~salil
Salil S. Kanhere , http://www.cse.unsw.edu.au/~salilk/
Sally Fincher,https://www.cs.kent.ac.uk/people/staff/saf/
Sally Jo Cunningham , http://www.cms.waikato.ac.nz/people/sallyjo
Salman Avestimehr,http://www-bcf.usc.edu/~avestime/Home.html
Salman Durrani , http://users.cecs.anu.edu.au/Salman.Durrani/
Salvatore J. Stolfo,http://www.cs.columbia.edu/~sal/
Sam Buss,http://www.math.ucsd.edu/~sbuss/
Sam Kamin,http://loome.cs.uiuc.edu/kamin/
Sam Madden,http://db.csail.mit.edu/madden/
Sam Staton,http://www.cs.ox.ac.uk/people/samuel.staton/main.html
Sam Tobin-Hochstadt,http://www.ccs.neu.edu/home/samth/
Sam Toueg,http://www.cs.toronto.edu/theory/People.html
Saman P. Amarasinghe,http://people.csail.mit.edu/saman/
Sameer Singh 0001 , http://sameersingh.org/
Sami S. Brandt,http://image.diku.dk/sbrandt/
Sami Sebastian Brandt,http://image.diku.dk/sbrandt/
Samir Khuller,https://www.cs.umd.edu/people/samirk
Samir R. Das,http://www3.cs.stonybrook.edu/~samir/
Samir Ranjan Das,http://www3.cs.stonybrook.edu/~samir/
Samira Manabi Khan,http://www.andrew.cmu.edu/user/samirak/
Sampath Kannan,https://www.cis.upenn.edu/~kannan/
Samson Abramsky,https://www.cs.ox.ac.uk/samson.abramsky/
Samuel Madden,http://db.csail.mit.edu/madden/
Samuel N. Kamin,http://loome.cs.uiuc.edu/kamin/
Samuel R. Buss,http://www.math.ucsd.edu/~sbuss/
Samuel S. Wagstaff Jr.,https://www.cs.purdue.edu/people/ssw
Samuel Z. Guyer,http://www.cs.tufts.edu/~sguyer/
Sanda M. Harabagiu,http://www.utdallas.edu/~sanda/
Sandeep K. S. Gupta,https://cidse.engineering.asu.edu/directory/gupta-sandeep/
Sandeep Kulkarni,http://www.cse.msu.edu/~sandeep/
Sandhya Dwarkadas,http://www.cs.rochester.edu/~sandhya/
Sandip Roy,http://www.eecs.wsu.edu/~sroy/
Sandiway Fong,http://elmo.sbs.arizona.edu/sandiway/
Sandra Carberry,https://www.eecis.udel.edu/~carberry/
Sandra L. Mitchell,http://www.google.com/search?q=Sandra%20L.%20Mitchell%20Clemson%20University&btnI
Sandra Mitchell Hedetniemi,http://www.google.com/search?q=Sandra%20Mitchell%20Hedetniemi%20Clemson%20University&btnI
Sandy Garner , http://www.cs.otago.ac.nz/staff/Sandy_Garner
Sandy Irani,https://www.ics.uci.edu/~irani/
Sangmi Lee Pallickara,http://www.cs.colostate.edu/~sangmi/
Sangtae Ha,http://ngn.cs.colorado.edu/~sangtaeha/
Sanguthevar Rajasekaran,http://www.engr.uconn.edu/~rajasek/
Sangyeun Cho,https://people.cs.pitt.edu/~cho/
Sanja Fidler,http://www.cs.utoronto.ca/~fidler/
Sanjay Bhattacherjee,http://perso.ens-lyon.fr/sanjay.bhattacherjee/
Sanjay Chawla , http://www.pmg.it.usyd.edu.au/
Sanjay Jha , http://www.cse.unsw.edu.au/~sjha/
Sanjay K. Jha , http://www.cse.unsw.edu.au/~sjha/
Sanjay Kumar Jha , http://www.cse.unsw.edu.au/~sjha/
Sanjay Mathrani , http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=534040
Sanjay Rajopadhye,http://www.cs.colostate.edu/~svr/
Sanjay Ranka,https://www.cise.ufl.edu/people/faculty/ranka
Sanjay V. Rajopadhye,http://www.cs.colostate.edu/~svr/
Sanjeev Arora,https://www.cs.princeton.edu/~arora/
Sanjeev Baskiyar,http://www.eng.auburn.edu/~baskiyar/
Sanjeev Khanna,http://www.cis.upenn.edu/~sanjeev/
Sanjeev Setia,https://cs.gmu.edu/~setia/
Sanjoy Baruah,https://www.cs.unc.edu/~baruah/
Sanjoy Dasgupta,http://cseweb.ucsd.edu/~dasgupta/
Sanjoy K. Baruah,https://www.cs.unc.edu/~baruah/
Sanmay Das,http://www.cse.wustl.edu/~sanmay/
Sanne Abeln,http://www.few.vu.nl/~abeln/
Santi Ontañón Villar,http://drexel.edu/cci/contact/Faculty/Ontanon-Santiago/
Santi Ontañón,http://drexel.edu/cci/contact/Faculty/Ontanon-Santiago/
Santiago Ontañón,http://drexel.edu/cci/contact/Faculty/Ontanon-Santiago/
Santosh Nagarakatte,https://www.cs.rutgers.edu/~santosh.nagarakatte/
Santosh Pande,http://www.cc.gatech.edu/fac/Santosh.Pande/
Santosh Srinivas Vempala,http://www.cc.gatech.edu/~vempala/
Santosh Vempala,http://www.cc.gatech.edu/~vempala/
Sara B. Kiesler,https://www.cs.cmu.edu/~kiesler/
Sara Cohen,http://www.cs.huji.ac.il/~sara/
Sara Khalifa , http://www.google.com/search?q=Sara%20Khalifa%20UNSW&btnI
Sara Shurin,http://www.cs.huji.ac.il/~sara/
Sarah Heckman,https://www.csc.ncsu.edu/people/sesmith5
Sarah Meiklejohn,http://www0.cs.ucl.ac.uk/staff/S.Meiklejohn/
Sarah Smith Heckman,http://www4.ncsu.edu/~sesmith5/
Sarah Zelikovitz,http://www.cs.csi.cuny.edu/~zelikovi/
Sargur N. Srihari,http://www.cedar.buffalo.edu/~srihari/
Sariel Har-Peled,https://cs.illinois.edu/directory/profile/sariel
Sarita V. Adve,http://rsim.cs.illinois.edu/~sadve/
Sartaj K. Sahni,http://www.cise.ufl.edu/~sahni/
Sartaj Sahni,http://www.cise.ufl.edu/~sahni/
Sasa Misailovic,http://illinois.edu/calendar/detail/2568/32614650
Sasha Boldyreva,http://www.cc.gatech.edu/~aboldyre/
Sasha Rakhlin,http://www-stat.wharton.upenn.edu/~rakhlin/
Sathiamoorthy Manoharan , https://unidirectory.auckland.ac.nz/profile/s-manoharan
Satinder P. Singh,http://web.eecs.umich.edu/~baveja/
Satinder Pal Singh,http://web.eecs.umich.edu/~baveja/
Satinder Singh (Baveja),http://web.eecs.umich.edu/~baveja/
Satinder Singh Baveja,http://web.eecs.umich.edu/~baveja/
Satish K. Tripathi,https://en.wikipedia.org/wiki/Satish_K._Tripathi
Satish Narayana Srirama , http://math.ut.ee/~srirama/
Satish Narayanasamy,http://web.eecs.umich.edu/~nsatish/
Satish Rao,http://www.cs.berkeley.edu/~satishr/
Saugata Basu,https://www.math.purdue.edu/~sbasu/
Saul Aaron Kripke,https://en.wikipedia.org/wiki/Saul_Kripke
Saul Greenberg,http://saul.cpsc.ucalgary.ca/
Saul Kripke,http://www.gc.cuny.edu/Page-Elements/Academics-Research-Centers-Initiatives/Doctoral-Programs/Philosophy/Faculty-Bios/Saul-Kripke
Saumya K. Debray,https://www.cs.arizona.edu/~debray/
Saurabh Sinha,http://www.sinhalab.net/sinha-s-home
Scott A. DeLoach,http://cis.ksu.edu/~sdeloach
Scott A. Mahlke,http://web.eecs.umich.edu/~mahlke/
Scott A. Smolka,http://www3.cs.stonybrook.edu/~sas/
Scott Aaronson,http://www.scottaaronson.com/blog/?p=2620
Scott B. Baden,http://cseweb.ucsd.edu/~baden/
Scott Brandt,http://officeofresearch.ucsc.edu/or/vcr-scott-brandt.html
Scott D. Stoller,http://www3.cs.stonybrook.edu/~stoller/
Scott Dexter,http://www.sci.brooklyn.cuny.edu/~sdexter/
Scott E. Hudson,http://www.cs.cmu.edu/~hudson/
Scott F. Smith,https://www.cs.jhu.edu/~scott/
Scott Jordan,http://www.ics.uci.edu/~sjordan/
Scott Kuindersma,http://scottk.seas.harvard.edu/
Scott N. Woodfield,https://cs.byu.edu/faculty/woodfiel
Scott Niekum,http://www.cs.utexas.edu/~sniekum/
Scott Owens,https://www.cs.kent.ac.uk/~sao/
Scott R. Klemmer,http://d.ucsd.edu/srk/
Scott Rixner,https://www.cs.rice.edu/~rixner/
Scott Schaefer,http://faculty.cs.tamu.edu/schaefer/
Scott Shenker,https://www.eecs.berkeley.edu/Faculty/Homepages/shenker.html
Sea Ling , http://monash.edu/research/explore/en/persons/chris-ling(12fc1dc1-ee0e-4294-a74d-7b6f2218dc2a).html
Sean B. Holden,http://www.cl.cam.ac.uk/~sbh11/
Sean B. Maynard , http://people.eng.unimelb.edu.au/seanbm/home.html
Sean C. Warnick,http://www.google.com/search?q=Sean%20C.%20Warnick%20Brigham%20Young%20University&btnI
Sean Hallgren,http://www.cse.psu.edu/~sjh26/
Sean Holden,http://www.cl.cam.ac.uk/~sbh11/
Sean Luke,https://cs.gmu.edu/~sean/
Sean W. Smith,http://www.cs.dartmouth.edu/~sws/
Sean Warnick,http://www.google.com/search?q=Sean%20Warnick%20Brigham%20Young%20University&btnI
Sebastian Boring,http://www.diku.dk/english/staff/?pure=en/persons/431157
Sebastian G. Elbaum,http://csce.unl.edu/~elbaum/
Sebastian Link , https://www.cs.auckland.ac.nz/people/s-link
Sebastian Maneth,http://homepages.inf.ed.ac.uk/smaneth/
Sebastian Riedel,http://www0.cs.ucl.ac.uk/people/S.Riedel.html
Sebastian Robert Riedel,http://www0.cs.ucl.ac.uk/people/S.Riedel.html
Sebastian Rudolph,https://iccl.inf.tu-dresden.de/web/Sebastian_Rudolph/en
Seddik M. Djouadi,http://www.google.com/search?q=Seddik%20M.%20Djouadi%20University%20of%20Tennessee&btnI
Seffi Naor,http://www.cs.technion.ac.il/~naor/
Sekou L. Remy,http://people.clemson.edu/~sremy/
Sekou Remy,http://people.clemson.edu/~sremy/
Selena Griffith , https://research.unsw.edu.au/people/ms-selena-joy-griffith
Selmer Bringsjord,http://www.cogsci.rpi.edu/pl/faculty-staff-cogsci/selmer-bringsjord
Semih Salihoglu,https://cs.uwaterloo.ca/~ssalihog/
Sencun Zhu,http://www.cse.psu.edu/~sxz16/
Seny Kamara,https://cs.brown.edu/~seny/
Seok-Hee Hong , http://www.cs.usyd.edu.au/~shhong/
Serafim Batzoglou,http://www.serafimb.org/people.html
Serge Abiteboul,http://abiteboul.com/
Serge Demidenko , https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-profile.cfm?stref=601530
Serge Gaspers , http://www.cse.unsw.edu.au/~sergeg/
Serge Haddad,http://www.lsv.ens-cachan.fr/~haddad/
Serge J. Belongie,http://vision.cornell.edu/se3/people/serge-belongie/
Serge Torres,http://perso.ens-lyon.fr/serge.torres/
Serge Vaudenay,http://lasecwww.epfl.ch/~vaudenay/
Sergei Bespamyatnikh,https://www.utdallas.edu/~besp/
Sergei N. Artëmov,http://sartemov.ws.gc.cuny.edu/
Sergei Nirenburg,http://www.cogsci.rpi.edu/pl/faculty-staff-cogsci/nirenburg
Sergey Bereg,https://www.utdallas.edu/~besp/
Sergey Bratus,http://www.cs.dartmouth.edu/~sergey/
Sergey Gorbunov,https://cs.uwaterloo.ca/~sgorbuno/
Sergey Polyakovskiy , http://www.adelaide.edu.au/directory/sergey.polyakovskiy
Sergey Polyakovsky , http://www.adelaide.edu.au/directory/sergey.polyakovskiy
Sergio Alvarez Pardo,http://www.cs.bc.edu/~alvarez/
Sergio Alvarez,http://www.cs.bc.edu/~alvarez/
Sergio Maffeis,https://www.doc.ic.ac.uk/~maffeis/
Seshadhri Comandur,https://users.soe.ucsc.edu/~sesh/
Seth Bullock,http://www.google.com/search?q=Seth%20Bullock%20University%20of%20Bristol&btnI
Seth Cooper,https://www.ccis.northeastern.edu/people/seth-cooper/
Seth Copen Goldstein,http://www.cs.cmu.edu/~seth/
Seth Holladay,http://www.google.com/search?q=Seth%20Holladay%20Brigham%20Young%20University&btnI
Seth J. Teller,https://en.wikipedia.org/wiki/Seth_J._Teller
Seth Pettie,http://web.eecs.umich.edu/~pettie/
Sethu Vijayakumar,http://homepages.inf.ed.ac.uk/svijayak/
Seyed-Mehdi-Reza Beheshti , http://www.cse.unsw.edu.au/~sbeheshti/
Seymour E. Goodman,http://www.iac.gatech.edu/people/faculty/goodman
Seyoung Kim,http://www.cs.cmu.edu/~sssykim/
Shachar Lovett,http://cseweb.ucsd.edu/~slovett/
Shaddin Dughmi,http://www-bcf.usc.edu/~shaddin/
Shafi Goldwasser,https://www.csail.mit.edu/user/733
Shahar Maoz,http://www.cs.tau.ac.il/~maozs/
Shahram Ghandeharizadeh,http://perspolis.usc.edu/Users/shahram/
Shai Ben-David,https://cs.uwaterloo.ca/~shai/
Shai Shalev-Shwartz,http://www.cs.huji.ac.il/~shais/
Sham Kakade,https://homes.cs.washington.edu/~sham/
Sham M. Kakade,https://homes.cs.washington.edu/~sham/
Shambhu J. Upadhyaya,https://www.cse.buffalo.edu/~shambhu/
Shambhu Upadhyaya,https://www.cse.buffalo.edu/~shambhu/
Shamkant B. Navathe,http://www.cc.gatech.edu/computing/Database/faculty/sham/
Shan Lu,http://people.cs.uchicago.edu/~shanlu/
Shang-Hua Teng,http://www-bcf.usc.edu/~shanghua/
Shanika Karunasekera , http://www.cis.unimelb.edu.au/people/staff.php?person_ID=18115
Shankar Kalyanasundaram , https://cecs.anu.edu.au/people/shankar-kalyanasundaram
Shannon D. Blunt,http://www.eecs.ku.edu/people/faculty/sdblunt
Shannon Quinn,http://cobweb.cs.uga.edu/~squinn/
Shanton Chang , http://people.eng.unimelb.edu.au/slwc/
Shaojie Zhang,http://www.cs.ucf.edu/~shzhang/
Shaolei Ren,http://www.ece.ucr.edu/~sren/
Shaoqun Wu , http://www.cms.waikato.ac.nz/people/shaoqun
Sharad Mehrotra,https://www.ics.uci.edu/~sharad/
Sharon Goldberg,http://www.cs.bu.edu/~goldbe/
Sharon Goldwater,http://homepages.inf.ed.ac.uk/sgwater/
Sharon Mason,http://ist.rit.edu/~spm/
Sharon Weiss,http://eecs.vanderbilt.edu/people/sharonweiss/
Shashi Shekhar,http://umn.edu/home/shekhar
Shaul Markovitch,http://www.cs.technion.ac.il/~shaulm/
Shaun K. Kane,http://shaunkane.info/
Shay B. Cohen,http://homepages.inf.ed.ac.uk/scohen/
Shayan Oveis Gharan,http://homes.cs.washington.edu/~shayan/
Shayne Flint , https://cecs.anu.edu.au/people/shayne-flint
Shazia Sadiq , http://www.itee.uq.edu.au/dke/shazia
Shazia W. Sadiq , http://www.itee.uq.edu.au/dke/shazia
Shazia Wasim Sadiq , http://researchers.uq.edu.au/researcher/792
Sheau-Dong Lang,http://www.cs.ucf.edu/csdept/faculty/lang.html
Sheelagh Carpendale,http://www.cpsc.ucalgary.ca/~sheelagh
Sheida Nabavi,http://www.cse.uconn.edu/people/faculty/
Sheila A. Greibach,http://www.cs.ucla.edu/sheila-greibach/
Sheila A. McIlraith,http://www.cs.toronto.edu/~sheila/
Sheila Carlyle-Greibach,https://en.wikipedia.org/wiki/Sheila_Greibach
Shelby H. Funk,http://www.cs.uga.edu/directory/shelby-h-funk
Sheldon H. Jacobson,http://shj.cs.illinois.edu/
Sheldon X.-D. Tan,http://www.ee.ucr.edu/~stan/
Sheng Wei 0001,http://cse.unl.edu/~swei/
Sherah Kurnia , http://www.cis.unimelb.edu.au/people/staff.php?person_ID=6535
Shi Bai,https://maths-people.anu.edu.au/~bai/
Shi Li,http://www.cse.buffalo.edu/people/?u=shil
Shi Zhou,http://www0.cs.ucl.ac.uk/staff/S.Zhou/
Shi-Kuo Chang,https://people.cs.pitt.edu/~chang/
Shigang Chen,http://www.cise.ufl.edu/~sgchen/
Shih-Fu Chang,http://www.ee.columbia.edu/~sfchang/
Shihao Yan , https://cecs.anu.edu.au/people/shihao-yan-0
Shijia Gao , http://monash.edu/research/explore/en/persons/caddie-gao(35c7d8e4-7fd7-411c-a388-6ae007aa8187).html
Shimon Whiteson,http://www.cs.ox.ac.uk/people/shimon.whiteson/
Shira L. Broschat,https://school.eecs.wsu.edu/people/faculty/shira-broschat/
Shiri Chechik,https://www.cs.tau.ac.il/~schechik/
Shivakant Mishra,https://www.cs.colorado.edu/~mishras/
Shivnath Babu,https://users.cs.duke.edu/~shivnath/
Shlomo Zilberstein,http://rbr.cs.umass.edu/shlomo/
Shmuel Peleg,http://www.cs.huji.ac.il/~peleg/
Shmuel Rotenstreich,http://www.google.com/search?q=Shmuel%20Rotenstreich%20George%20Washington%20University&btnI
Shmuel Safra,http://www.tau.ac.il/~safra/
Shmuel Sagiv,http://www.cs.tau.ac.il/~msagiv/
Shmuel Zaks,http://www.cs.technion.ac.il/~zaks/
Shree K. Nayar,http://www.cs.columbia.edu/~nayar/
Shrideep Pallickara,http://www.cs.colostate.edu/~shrideep/
Shrikanth Narayanan,http://sail.usc.edu/people/shri.php
Shrikanth S. Narayanan,http://sail.usc.edu/people/shri.php
Shriram Krishnamurthi,https://cs.brown.edu/~sk/
Shuang (Sean) Luan,https://www.cs.unm.edu/~sluan/
Shuang Luan,https://www.cs.unm.edu/~sluan/
Shuang Zhao,https://shuangz.com/
Shubhangi Saraf,https://www.math.rutgers.edu/~ss1984/
Shuchi Chawla,http://pages.cs.wisc.edu/~shuchi/
Shuiwang Ji,http://www.eecs.wsu.edu/~sji/
Shuqun Zhang,http://www.google.com/search?q=Shuqun%20Zhang%20CUNY&btnI
Shweta Jain,https://www.york.cuny.edu/portal_college/jain-shweta
Shwetak N. Patel,http://abstract.cs.washington.edu/~shwetak/
Shwetak Patel,http://abstract.cs.washington.edu/~shwetak/
Shyamnath Gollakota,https://homes.cs.washington.edu/~gshyam/
Shyhtsun Felix Wu,http://www.cs.ucdavis.edu/~wu/
Si-Qing Zheng,http://www.utdallas.edu/~sizheng/
Sibel Adali,http://www.cs.rpi.edu/~sibel/SibelAdali/Sibel_Adali.html
Sid Ray , http://www.google.com/search?q=Sid%20Ray%20Monash%20University&btnI
Siddhartha S. Srinivasa,http://www.cs.cmu.edu/~siddh/
Siddhartha Srinivasa,http://www.cs.cmu.edu/~siddh/
Sidney K. D'Mello,http://psychology.nd.edu/faculty/sidney-dmello/
Sidney Karin,http://www.sdsc.edu/~skarin/
Siim Karus , http://www.ut.ee/en/siim-karus
Silvia Llorente,https://www.researchgate.net/profile/Silvia_Llorente
Silvia Santini,https://tu-dresden.de/die_tu_dresden/fakultaeten/fakultaet_informatik/tei/es/mitarbeiter/silvia-santini
Silvio Micali,https://people.csail.mit.edu/silvio/
Silvio Savarese,http://cvgl.stanford.edu/silvio/
Simeon C. Ntafos,http://www.utdallas.edu/~ntafos/
Simha Sethumadhavan,http://www.cs.columbia.edu/~simha/
Simon A. King,http://homepages.inf.ed.ac.uk/simonk/
Simon C. Moore,http://www.cl.cam.ac.uk/~swm11/
Simon Delamare,http://graal.ens-lyon.fr/~sdelamar/
Simon J. Julier,http://www0.cs.ucl.ac.uk/people/S.Julier
Simon J. Laing , http://www.waikato.ac.nz/php/research.php?mode=show&author=simonl
Simon J. Thompson,https://www.cs.kent.ac.uk/~sjt/
Simon Julier,http://www0.cs.ucl.ac.uk/people/S.Julier
Simon Justin Julier,http://gtr.rcuk.ac.uk/person/C62CC36F-6BCC-4A8F-99BC-2C302CACAEE8
Simon K. Poon , http://www.google.com/search?q=Simon%20K.%20Poon%20University%20of%20Sydney&btnI
Simon King,http://homepages.inf.ed.ac.uk/simonk/
Simon Lacoste-Julien,http://www.di.ens.fr/~slacoste/
Simon Laing , http://www.cms.waikato.ac.nz/people/simonl
Simon McIntosh-Smith,http://www.cs.bris.ac.uk/~simonm/
Simon Peter,http://www.cs.utexas.edu/~simon/
Simon R. Arridge,http://cmic.cs.ucl.ac.uk/staff/simon_arridge/
Simon S. Lam,https://www.cs.utexas.edu/users/lam/
Simon W. Moore,http://www.cl.cam.ac.uk/~swm11/
Simone Campanoni,http://www.mccormick.northwestern.edu/research-faculty/directory/profiles/campanoni-simone.html
Simone Linz , https://unidirectory.auckland.ac.nz/profile/slin498
Simone Severini,http://www.ucl.ac.uk/~ucapsse/
Simone Teufel,http://www.cl.cam.ac.uk/~sht25/
Sing-Hoi Sze,http://faculty.cs.tamu.edu/shsze/
Sinisa Todorovic,http://web.engr.oregonstate.edu/~sinisa/
Sivan Toledo,http://www.tau.ac.il/~stoledo/
Sjouke Mauw,http://satoss.uni.lu/members/sjouke/
Slawomir Lasota,https://www.mimuw.edu.pl/~sl/
Sneha Kumar Kasera,https://www.cs.utah.edu/~kasera/
Sofya Raskhodnikova,http://www.cse.psu.edu/~sxr48/
Soha Hassoun,http://www.cs.tufts.edu/~soha/
Sokrates T. Pantelides,https://my.vanderbilt.edu/sokratespantelides/
Sol M. Shatz,https://www.cs.uic.edu/~shatz/
Somesh Jha,http://pages.cs.wisc.edu/~jha/
Song Chun Zhu,http://www.stat.ucla.edu/~sczhu/
Song Han,http://engr.uconn.edu/~song/
Song Min Kim,https://cs.gmu.edu/
Song-Chun Zhu,http://www.stat.ucla.edu/~sczhu/
Songqing Chen,https://cs.gmu.edu/~sqchen/
Songwu Lu,http://www.cs.ucla.edu/~slu/
Sonia Chernova,http://www.cc.gatech.edu/~chernova/
Sonia Fahmy,https://www.cs.purdue.edu/homes/fahmy/
Sonia Haiduc,https://www.cs.fsu.edu/~shaiduc/
Sonny Chan,http://www.google.com/search?q=Sonny%20Chan%20University%20of%20Calgary&btnI
Soon Ae Chun,http://www.csi.cuny.edu/faculty/school_of_business/CHUN_SOON.html
Sophia A. Malamud,http://www.brandeis.edu/facultyguide/person.html?emplid=3910d55813d1ab5d82f569d8e7923afa2ac792f5
Sophia Drossopoulou,https://wp.doc.ic.ac.uk/sd/
Sophie Jörg,https://people.cs.clemson.edu/~sjoerg/
Sorin Istrail,http://www.brown.edu/Research/Istrail_Lab/sorin.php
Sorin Lerner,http://cseweb.ucsd.edu/~lerner/
Spiridon Bakiras,http://www.gc.cuny.edu/Page-Elements/Academics-Research-Centers-Initiatives/Doctoral-Programs/Computer-Science/Faculty-Bios/Spiridon-Bakiras
Spiros Mancoridis,http://drexel.edu/cci/contact/Faculty/Mancoridis-Spiros/
Spyros Blanas,http://web.cse.ohio-state.edu/~sblanas/
Spyros Voulgaris,http://www.cs.vu.nl/~spyros/
Srdjan Capkun,http://www.syssec.ethz.ch/people/capkun
Sri Parameswaran , http://www.cse.unsw.edu.au/~sridevan/
Sridevan Parameswaran , http://www.cse.unsw.edu.au/~sridevan/
Sridhar Duggirala,http://engr.uconn.edu/~psd/
Sridhar Mahadevan,https://www.cics.umass.edu/~mahadeva
Srikanth V. Krishnamurthy,http://www.cs.ucr.edu/~krish/
Srini Srinivasan,http://www0.cs.ucl.ac.uk/people/S.Srinivasan.html
